order_item_id,order_id,product_id,quantity,unit_price,discount
10910,4798,181,3,37.18,0.15
10911,4798,181,1,37.18,0.0
10912,4799,6,1,531.19,0.0
10913,4800,62,1,244.7,0.05
10914,4800,249,3,682.27,0.0
10915,4800,242,2,166.1,0.0
10916,4800,154,1,115.68,0.0
10917,4801,127,3,111.4,0.0
10918,4801,203,1,431.09,0.0
10919,4801,163,1,598.68,0.1
10920,4802,14,1,90.93,0.05
10921,4802,119,2,519.85,0.1
10922,4802,86,2,443.6,0.0
10923,4802,211,1,943.9,0.0
10924,4802,95,1,711.68,0.1
10925,4803,80,1,166.05,0.0
10926,4804,55,3,395.52,0.1
10927,4804,21,1,614.24,0.0
10928,4804,92,1,148.78,0.1
10929,4804,60,1,148.68,0.0
10930,4804,200,1,533.81,0.0
10931,4805,72,3,286.08,0.0
10932,4806,92,1,148.78,0.0
10933,4806,21,1,614.24,0.0
10934,4807,46,1,397.56,0.0
10935,4807,266,1,110.99,0.15
10936,4807,60,1,148.68,0.05
10937,4808,114,1,23.97,0.0
10938,4809,68,3,133.13,0.1
10939,4809,171,1,14.73,0.2
10940,4810,158,2,282.03,0.0
10941,4810,181,1,37.18,0.15
10942,4811,14,1,90.93,0.0
10943,4811,80,1,166.05,0.0
10944,4812,51,-1,863.34,0.0
10945,4812,63,2,430.39,0.0
10946,4813,272,1,5.69,0.0
10947,4814,98,1,71.96,0.0
10949,4814,58,1,87.55,0.0
10950,4814,287,2,754.14,0.05
10951,4814,234,1,486.72,0.05
10952,4814,24,1,696.97,0.0
10953,4815,65,1,460.75,0.05
10954,4815,191,3,457.7,0.0
10955,4816,248,1,75.61,0.0
10956,4816,161,1,68.77,0.1
10957,4816,139,1,835.42,0.15
10958,4817,101,1,488.42,0.0
10959,4817,295,1,139.02,0.15
10960,4817,135,-1,550.83,0.05
10961,4818,221,2,704.75,0.0
10962,4818,267,1,253.7,0.05
10963,4818,72,1,286.08,0.0
10964,4818,18,1,35.67,0.2
10965,4818,57,2,510.39,0.05
10966,4819,67,3,355.8,0.2
10967,4820,163,1,598.68,0.15
10968,4820,40,1,171.89,0.15
10969,4821,282,1,280.61,0.0
10970,4821,142,2,717.32,0.05
10971,4822,158,1,282.03,0.0
10972,4822,93,2,98.57,0.05
10973,4822,149,3,382.77,0.0
10974,4822,64,1,29.71,0.05
10975,4823,41,1,376.48,0.0
10976,4824,78,1,213.82,0.0
10977,4824,159,1,818.3,0.1
10978,4825,30,1,477.17,0.0
10979,4826,205,2,367.74,0.15
10980,4826,64,1,29.71,0.05
10981,4826,207,2,518.71,0.0
10982,4827,63,1,430.39,0.0
10983,4827,9,1,66.57,0.0
10984,4828,243,2,746.93,0.0
10985,4828,75,1,299.66,0.0
10986,4828,15,1,536.46,0.2
10987,4828,40,1,171.89,0.0
10988,4829,94,1,514.73,0.0
10989,4830,182,2,500.91,0.05
10990,4830,204,1,578.66,0.0
10991,4831,5,1,503.34,0.15
10992,4831,174,1,864.84,0.0
10993,4831,153,1,530.38,0.0
10994,4831,171,-1,14.73,0.0
10995,4832,167,1,39.88,0.2
10996,4832,213,1,111.83,0.05
10997,4833,137,1,316.92,0.0
10998,4833,136,1,974.39,0.0
10999,4833,10,2,309.24,0.0
11000,4833,150,1,182.12,0.0
11001,4834,144,1,299.76,0.0
11002,4834,250,1,1160.3575,0.1
11003,4835,196,1,518.75,0.0
11004,4835,30,1,477.17,0.05
11005,4836,84,1,43.2,0.0
11006,4836,213,1,111.83,0.0
11007,4837,282,1,280.61,0.0
11008,4837,186,1,290.81,0.1
11009,4837,88,1,275.21,0.0
11010,4838,177,1,156.12,0.0
11011,4838,248,1,75.61,0.1
11012,4839,85,1,530.7,0.0
11013,4839,186,1,290.81,0.2
11014,4840,209,1,797.01,0.0
11015,4841,49,1,850.7,0.1
11016,4841,78,2,213.82,0.0
11017,4842,21,1,614.24,0.0
11018,4842,175,1,600.57,0.05
11019,4843,92,2,148.78,0.0
11020,4843,91,1,369.86,0.0
11021,4844,34,1,399.8,0.0
11022,4845,69,2,274.11,0.1
11023,4845,262,2,214.85,0.0
11024,4845,271,1,756.22,0.0
11025,4846,193,1,351.11,0.1
11026,4846,298,3,238.39,0.05
11027,4846,205,1,367.74,0.0
11028,4846,177,1,156.12,0.1
11029,4847,227,1,192.19,0.0
11030,4847,230,1,829.69,0.0
11031,4848,126,3,240.49,0.0
11032,4848,58,2,87.55,0.1
11033,4849,43,1,97.72,0.0
11034,4850,193,1,351.11,0.15
11035,4850,32,2,338.4,0.0
11036,4850,146,1,443.54,0.1
11037,4850,254,1,286.86,0.2
11038,4851,1,1,433.54,0.0
11039,4852,46,1,397.56,0.0
11040,4853,285,-1,667.54,0.0
11041,4853,267,1,253.7,0.05
11042,4854,226,-1,211.98,0.0
11043,4854,247,2,708.26,0.0
11044,4854,104,1,957.31,0.1
11045,4855,9,1,66.57,0.15
11046,4855,68,2,133.13,0.0
11047,4856,187,1,127.57,0.05
11048,4856,137,1,316.92,0.2
11049,4856,87,1,564.0,0.05
11050,4856,171,1,14.73,0.2
11051,4857,56,1,186.07,0.1
11052,4857,153,1,530.38,0.0
11053,4857,43,1,97.72,0.0
11054,4858,102,1,396.98,0.0
11055,4858,112,1,10.73,0.0
11056,4858,254,1,286.86,0.0
11057,4859,193,1,351.11,0.0
11058,4860,97,1,628.48,0.0
11059,4860,217,1,479.18,0.0
11060,4860,61,1,512.76,0.2
11061,4860,30,1,477.17,0.0
11062,4860,292,1,425.68,0.0
11063,4861,64,3,29.71,0.0
11064,4861,103,1,456.96,0.15
11065,4862,77,1,103.53,0.0
11066,4862,108,1,378.75,0.05
11067,4862,223,3,57.85,0.0
11068,4862,185,1,582.19,0.15
11069,4862,292,1,425.68,0.2
11070,4863,86,1,443.6,0.0
11071,4864,241,1,306.12,0.0
11072,4864,38,1,364.99,0.05
11073,4865,97,1,628.48,0.05
11074,4865,123,1,840.94,0.2
11075,4865,7,1,357.42,0.05
11076,4866,199,2,51.0,0.0
11077,4867,283,1,680.49,0.1
11078,4868,80,1,166.05,0.0
11079,4868,252,2,274.43,0.15
11080,4869,210,1,177.09,0.0
11081,4869,196,2,518.75,0.0
11082,4869,5,1,503.34,0.0
11083,4869,22,1,205.71,0.0
11084,4870,32,2,338.4,0.1
11085,4871,32,3,338.4,0.1
11086,4871,211,2,943.9,0.1
11087,4872,178,1,563.12,0.0
11088,4872,276,1,341.21,0.1
11089,4872,74,3,171.2,0.2
11090,4872,30,1,477.17,0.2
11091,4873,289,1,635.36,0.0
11092,4873,194,1,222.76,0.0
11093,4874,264,2,16.2,0.0
11094,4875,279,1,226.81,0.0
11095,4875,71,1,362.18,0.0
11096,4875,233,1,82.49,0.0
11097,4876,103,1,456.96,0.1
11098,4877,182,3,500.91,0.0
11099,4877,168,2,649.6,0.0
11100,4877,249,2,682.27,0.0
11101,4878,250,1,1160.3575,0.0
11102,4878,280,1,121.8,0.0
11103,4878,265,1,839.64,0.0
11104,4879,29,1,103.82,0.0
11105,4880,201,3,567.68,0.0
11106,4880,64,3,29.71,0.1
11107,4880,117,1,567.69,0.1
11108,4880,89,1,247.06,0.0
11109,4880,111,1,227.31,0.0
11110,4881,279,1,226.81,0.05
11111,4882,4,2,17.97,0.0
11112,4883,278,3,402.71,0.05
11113,4884,36,2,749.87,0.0
11114,4884,212,3,445.65,0.15
11115,4884,274,1,528.78,0.1
11116,4884,65,1,460.75,0.05
11117,4884,113,1,55.28,0.0
11118,4885,204,1,578.66,0.15
11119,4885,97,2,628.48,0.0
11120,4885,187,1,127.57,0.2
11121,4886,125,1,584.13,0.0
11122,4886,219,2,211.99,0.0
11123,4887,228,-1,162.75,0.0
11124,4888,71,2,362.18,0.1
11125,4889,31,1,976.57,0.0
11126,4890,35,1,425.48,0.15
11127,4891,72,1,286.08,0.0
11128,4891,289,1,635.36,0.0
11129,4891,226,1,211.98,0.0
11130,4892,218,2,127.17,0.05
11131,4892,267,2,253.7,0.05
11132,4893,165,2,605.76,0.15
11133,4893,19,1,727.02,0.0
11134,4894,74,1,171.2,0.0
11135,4894,224,2,23.12,0.0
11136,4894,208,1,260.07,0.2
11137,4894,83,1,243.1,0.0
11138,4895,101,1,488.42,0.1
11139,4896,199,1,51.0,0.05
11140,4896,57,1,510.39,0.05
11141,4897,219,-1,211.99,0.0
11142,4898,59,3,287.12,0.0
11143,4898,118,1,611.17,0.0
11144,4898,41,1,376.48,0.2
11145,4898,185,1,582.19,0.0
11146,4898,37,-1,608.8,0.0
11147,4899,274,-1,528.78,0.0
11148,4899,15,1,536.46,0.1
11150,4899,103,1,456.96,0.0
11151,4900,14,3,90.93,0.1
11152,4901,207,1,518.71,0.05
11153,4901,200,2,533.81,0.0
11154,4902,108,1,378.75,0.0
11155,4903,64,1,29.71,0.1
11156,4904,89,-1,247.06,0.0
11157,4905,82,-1,235.49,0.1
11158,4905,297,-1,89.43,0.05
11159,4905,48,1,231.62,0.2
11160,4905,16,1,245.66,0.2
11161,4906,279,1,226.81,0.0
11162,4906,165,1,605.76,0.0
11163,4906,74,1,171.2,0.2
11164,4906,144,1,299.76,0.0
11165,4906,255,1,249.2,0.0
11166,4907,104,1,957.31,0.0
11167,4907,205,1,367.74,0.0
11168,4908,7,1,357.42,0.0
11169,4909,202,1,514.85,0.0
11170,4910,39,1,412.64,0.05
11171,4910,20,1,548.49,0.0
11172,4910,239,1,517.8,0.0
11173,4910,295,1,139.02,0.1
11174,4911,210,1,177.09,0.0
11175,4912,67,1,355.8,0.0
11176,4912,215,1,501.1,0.0
11177,4912,214,-1,304.46,0.0
11178,4912,200,2,533.81,0.1
11179,4912,190,2,707.42,0.05
11180,4913,235,1,370.09,0.0
11181,4913,218,1,127.17,0.15
11182,4914,157,1,701.5,0.05
11183,4914,294,1,141.94,0.15
11184,4914,146,1,443.54,0.05
11185,4914,221,1,704.75,0.15
11186,4914,124,1,640.23,0.0
11187,4915,162,1,126.53,0.1
11188,4915,243,3,746.93,0.1
11189,4915,20,2,548.49,0.0
11190,4915,109,1,59.23,0.05
11191,4916,1,1,433.54,0.0
11192,4916,207,1,518.71,0.15
11193,4916,67,1,355.8,0.0
11194,4917,46,1,397.56,0.1
11195,4917,126,1,240.49,0.1
11196,4918,262,1,214.85,0.0
11197,4918,3,1,978.72,0.0
11198,4918,108,1,378.75,0.0
11199,4919,81,1,779.01,0.05
11200,4919,24,1,696.97,0.05
11201,4920,200,1,533.81,0.0
11202,4921,112,1,10.73,0.1
11203,4921,263,1,222.36,0.0
11204,4922,266,1,110.99,0.1
11205,4922,9,1,66.57,0.0
11206,4923,52,1,12.48,0.0
11207,4923,271,2,756.22,0.0
11208,4923,87,1,564.0,0.0
11209,4923,246,1,574.84,0.2
11210,4923,230,1,829.69,0.05
11211,4924,282,1,280.61,0.0
11212,4925,300,1,133.29,0.0
11213,4926,44,1,6.81,0.0
11214,4926,76,1,938.11,0.2
11215,4927,106,1,150.04,0.0
11216,4928,135,1,550.83,0.0
11217,4928,229,1,690.53,0.0
11218,4928,93,3,98.57,0.0
11219,4928,72,1,286.08,0.1
11220,4929,169,1,458.05,0.1
11221,4929,272,3,5.69,0.0
11222,4929,22,1,205.71,0.0
11223,4929,250,-1,1160.3575,0.0
11224,4929,195,1,132.26,0.0
11225,4930,13,1,152.16,0.0
11226,4930,37,1,608.8,0.15
11227,4930,96,2,682.77,0.15
11228,4930,262,1,214.85,0.0
11229,4930,41,1,376.48,0.0
11230,4931,145,1,61.15,0.1
11231,4931,234,1,486.72,0.0
11232,4931,234,1,486.72,0.05
11233,4931,246,2,574.84,0.0
11234,4931,116,1,862.37,0.1
11235,4932,43,1,97.72,0.15
11236,4932,189,1,24.7,0.15
11237,4932,167,1,39.88,0.1
11238,4933,112,3,10.73,0.0
11239,4934,87,3,564.0,0.05
11240,4934,119,1,519.85,0.05
11241,4935,225,1,939.11,0.1
11242,4935,64,1,29.71,0.15
11243,4935,51,1,863.34,0.0
11244,4936,38,1,364.99,0.0
11245,4936,206,1,612.54,0.1
11246,4936,168,2,649.6,0.0
11247,4936,131,3,797.13,0.05
11248,4937,250,2,1160.3575,0.0
11249,4937,159,2,818.3,0.0
11250,4938,171,1,14.73,0.05
11251,4938,228,1,162.75,0.0
11252,4938,3,1,978.72,0.05
11253,4939,137,1,316.92,0.0
11254,4939,146,1,443.54,0.0
11255,4940,66,1,447.18,0.05
11256,4941,58,1,87.55,0.0
11257,4942,161,1,68.77,0.0
11258,4942,182,3,500.91,0.1
11259,4942,186,1,290.81,0.0
11260,4943,47,1,513.39,0.0
11261,4944,233,2,82.49,0.05
11262,4944,119,1,519.85,0.0
11263,4945,98,1,71.96,0.0
11264,4946,281,3,146.98,0.15
11265,4946,71,1,362.18,0.0
11266,4947,218,2,127.17,0.05
11267,4948,16,1,245.66,0.0
11268,4949,262,1,214.85,0.0
11269,4950,226,1,211.98,0.05
11270,4951,220,1,475.38,0.05
11271,4952,244,1,263.25,0.0
11272,4952,220,1,475.38,0.0
11273,4953,169,1,458.05,0.0
11274,4953,106,1,150.04,0.0
11275,4953,127,1,111.4,0.0
11276,4954,295,2,139.02,0.0
11277,4954,2,1,807.37,0.0
11278,4954,108,1,378.75,0.0
11279,4955,108,2,378.75,0.0
11280,4955,146,1,443.54,0.0
11281,4955,85,1,530.7,0.0
11282,4955,110,1,52.92,0.0
11283,4956,170,2,723.66,0.05
11284,4956,265,2,839.64,0.15
11285,4956,32,2,338.4,0.1
11286,4956,215,1,501.1,0.0
11287,4956,126,1,240.49,0.05
11288,4957,201,1,567.68,0.0
11289,4957,249,1,682.27,0.0
11290,4958,173,1,587.7,0.0
11291,4958,140,2,500.02,0.05
11292,4958,190,2,707.42,0.0
11293,4958,244,1,263.25,0.1
11294,4959,193,1,351.11,0.0
11295,4959,286,2,47.93,0.2
11296,4960,250,1,1160.3575,0.05
11297,4960,60,3,148.68,0.0
11298,4960,262,1,214.85,0.0
11299,4960,218,1,127.17,0.0
11300,4961,41,1,376.48,0.0
11301,4961,199,1,51.0,0.15
11302,4962,276,1,341.21,0.0
11303,4963,290,1,908.96,0.15
11304,4964,131,1,797.13,0.0
11305,4964,184,1,278.4,0.1
11306,4965,144,1,299.76,0.0
11307,4965,108,3,378.75,0.0
11308,4966,170,1,723.66,0.0
11309,4966,289,1,635.36,0.0
11310,4966,77,1,103.53,0.1
11311,4967,207,1,518.71,0.1
11312,4967,251,2,439.11,0.0
11313,4967,97,3,628.48,0.0
11314,4968,55,1,395.52,0.15
11315,4968,27,1,686.85,0.2
11316,4968,119,1,519.85,0.05
11317,4969,131,1,797.13,0.0
11318,4970,21,1,614.24,0.0
11319,4971,6,1,531.19,0.0
11320,4971,272,2,5.69,0.15
11321,4972,13,1,152.16,0.1
11322,4973,65,2,460.75,0.0
11323,4973,220,1,475.38,0.0
11324,4973,255,1,249.2,0.1
11325,4974,262,1,214.85,0.1
11326,4975,47,2,513.39,0.1
11327,4975,152,1,910.86,0.0
11328,4976,217,1,479.18,0.0
11329,4976,102,1,396.98,0.0
11330,4977,109,1,59.23,0.0
11331,4977,234,-1,486.72,0.0
11332,4978,134,1,541.79,0.0
11333,4978,92,1,148.78,0.0
11334,4978,261,1,429.63,0.15
11335,4978,284,1,228.9,0.0
11336,4979,96,1,682.77,0.0
11337,4979,205,2,367.74,0.0
11338,4980,140,3,500.02,0.15
11339,4980,250,1,1160.3575,0.1
11340,4980,261,1,429.63,0.0
11341,4981,296,1,361.73,0.0
11342,4981,203,-1,431.09,0.0
11343,4982,251,2,439.11,0.0
11344,4982,293,2,709.48,0.0
11345,4982,270,1,1160.3575,0.0
11346,4983,292,1,425.68,0.0
11347,4983,181,1,37.18,0.0
11348,4983,90,3,219.22,0.15
11349,4984,162,1,126.53,0.0
11350,4984,133,3,479.79,0.0
11351,4985,119,1,519.85,0.0
11352,4985,245,1,1160.3575,0.0
11353,4986,39,2,412.64,0.0
11354,4986,231,2,410.59,0.05
11355,4986,160,1,150.1,0.0
11356,4986,123,2,840.94,0.0
11357,4986,194,1,222.76,0.15
11358,4987,65,1,460.75,0.0
11359,4987,18,1,35.67,0.0
11360,4987,80,1,166.05,0.0
11361,4988,51,1,863.34,0.0
11362,4988,248,1,75.61,0.05
11363,4989,187,2,127.57,0.1
11364,4989,69,1,274.11,0.0
11365,4989,152,1,910.86,0.1
11366,4989,215,1,501.1,0.0
11367,4989,117,1,567.69,0.0
11368,4990,125,2,584.13,0.0
11369,4990,218,1,127.17,0.0
11370,4991,171,2,14.73,0.0
11371,4991,234,1,486.72,0.1
11372,4992,146,1,443.54,0.1
11373,4992,148,1,304.48,0.1
11374,4992,139,1,835.42,0.0
11375,4993,225,1,939.11,0.0
11376,4993,25,1,282.92,0.0
11377,4994,96,1,682.77,0.0
11378,4994,171,1,14.73,0.0
11379,4995,11,1,216.27,0.0
11380,4995,188,1,550.0,0.1
11381,4995,289,1,635.36,0.2
11382,4995,293,1,709.48,0.1
11383,4995,151,1,625.19,0.05
11384,4996,60,1,148.68,0.0
11385,4996,254,1,286.86,0.2
11386,4996,88,1,275.21,0.0
11387,4996,157,1,701.5,0.0
11388,4997,239,1,517.8,0.0
11389,4997,279,-1,226.81,0.0
11390,4997,11,1,216.27,0.0
11391,4998,184,1,278.4,0.1
11392,4998,181,1,37.18,0.2
11393,4998,129,1,492.47,0.0
11394,4999,206,1,612.54,0.0
11395,4999,187,1,127.57,0.0
11396,4999,38,1,364.99,0.0
11397,4999,72,1,286.08,0.0
11398,5000,37,2,608.8,0.0
11399,5001,267,1,253.7,0.0
11400,5002,29,1,103.82,0.1
11401,5003,293,1,709.48,0.05
11402,5004,200,1,533.81,0.15
11403,5004,141,1,251.45,0.05
11404,5005,53,1,192.38,0.0
11405,5006,40,2,171.89,0.0
11406,5006,44,1,6.81,0.1
11407,5006,58,1,87.55,0.0
11408,5006,293,-1,709.48,0.0
11409,5007,106,1,150.04,0.0
11410,5007,32,1,338.4,0.0
11411,5008,188,1,550.0,0.0
11412,5008,173,1,587.7,0.0
11413,5008,45,1,511.39,0.05
11414,5008,292,-1,425.68,0.0
11415,5009,83,1,243.1,0.1
11416,5009,269,2,603.81,0.0
11418,5010,292,2,425.68,0.0
11419,5010,206,1,612.54,0.05
11420,5010,54,1,679.71,0.05
11421,5010,182,1,500.91,0.0
11422,5011,199,1,51.0,0.05
11423,5012,144,-1,299.76,0.0
11424,5013,300,1,133.29,0.0
11425,5013,269,1,603.81,0.0
11426,5014,178,1,563.12,0.0
11427,5015,9,1,66.57,0.0
11428,5016,245,1,1160.3575,0.0
11429,5017,32,2,338.4,0.0
11430,5018,24,1,696.97,0.05
11431,5018,88,1,275.21,0.05
11432,5018,164,1,446.58,0.15
11433,5018,150,1,182.12,0.1
11434,5018,128,2,686.4,0.0
11435,5019,275,1,82.62,0.0
11436,5019,285,1,667.54,0.1
11437,5020,218,1,127.17,0.0
11438,5020,195,1,132.26,0.1
11439,5020,173,1,587.7,0.0
11440,5021,183,1,942.96,0.05
11441,5021,213,1,111.83,0.15
11442,5022,289,1,635.36,0.15
11443,5023,253,1,621.95,0.0
11444,5023,180,1,843.45,0.15
11445,5024,214,2,304.46,0.15
11446,5025,59,1,287.12,0.2
11447,5025,112,1,10.73,0.0
11448,5025,263,1,222.36,0.0
11449,5026,286,1,47.93,0.0
11450,5027,283,1,680.49,0.05
11451,5028,226,2,211.98,0.0
11452,5029,285,1,667.54,0.2
11453,5029,49,2,850.7,0.0
11454,5030,219,2,211.99,0.1
11455,5031,274,1,528.78,0.05
11456,5031,25,1,282.92,0.0
11457,5031,188,1,550.0,0.15
11458,5032,274,1,528.78,0.05
11459,5032,194,1,222.76,0.05
11460,5033,212,1,445.65,0.0
11461,5033,42,1,328.75,0.0
11462,5033,251,1,439.11,0.15
11463,5034,45,1,511.39,0.0
11464,5034,154,1,115.68,0.0
11465,5035,147,2,517.03,0.0
11466,5035,206,1,612.54,0.0
11467,5035,165,3,605.76,0.15
11468,5035,22,1,205.71,0.0
11469,5035,171,1,14.73,0.05
11470,5036,157,1,701.5,0.1
11471,5036,144,2,299.76,0.05
11472,5036,88,1,275.21,0.05
11473,5036,18,1,35.67,0.0
11474,5037,248,1,75.61,0.0
11475,5037,78,3,213.82,0.0
11476,5037,200,1,533.81,0.0
11477,5037,59,1,287.12,0.0
11478,5038,295,1,139.02,0.0
11480,5039,77,1,103.53,0.0
11481,5039,162,2,126.53,0.0
11482,5039,289,1,635.36,0.05
11483,5039,188,1,550.0,0.0
11484,5039,201,1,567.68,0.0
11485,5040,210,2,177.09,0.0
11486,5040,20,1,548.49,0.0
11487,5040,86,1,443.6,0.0
11488,5040,276,2,341.21,0.0
11489,5041,249,1,682.27,0.0
11490,5042,282,1,280.61,0.1
11491,5042,175,1,600.57,0.1
11492,5043,198,1,266.02,0.05
11493,5043,248,1,75.61,0.15
11494,5044,144,1,299.76,0.0
11495,5044,247,2,708.26,0.0
11496,5045,39,1,412.64,0.0
11497,5045,23,1,235.35,0.15
11498,5045,284,1,228.9,0.0
11499,5046,155,1,607.36,0.0
11500,5047,287,1,754.14,0.0
11501,5047,257,1,8.4,0.05
11502,5047,217,1,479.18,0.2
11503,5047,201,1,567.68,0.0
11504,5048,153,1,530.38,0.05
11505,5048,157,1,701.5,0.2
11506,5049,138,1,54.35,0.0
11507,5049,280,1,121.8,0.05
11508,5049,259,-1,533.22,0.0
11509,5050,12,2,156.75,0.0
11510,5051,109,1,59.23,0.0
11511,5052,253,1,621.95,0.0
11512,5052,271,2,756.22,0.0
11513,5052,225,2,939.11,0.2
11514,5052,133,1,479.79,0.1
11515,5052,267,1,253.7,0.0
11516,5053,81,1,779.01,0.05
11517,5054,120,-1,146.96,0.05
11518,5054,38,2,364.99,0.05
11519,5055,280,1,121.8,0.0
11520,5055,194,1,222.76,0.0
11521,5056,94,1,514.73,0.0
11522,5057,27,1,686.85,0.0
11523,5057,124,1,640.23,0.0
11524,5058,168,1,649.6,0.05
11525,5058,156,1,372.8,0.05
11526,5059,105,1,375.87,0.0
11527,5059,180,3,843.45,0.0
11528,5060,52,1,12.48,0.1
11529,5061,39,1,412.64,0.05
11530,5061,279,1,226.81,0.0
11531,5062,180,1,843.45,0.1
11532,5062,4,2,17.97,0.0
11533,5063,278,1,402.71,0.0
11534,5063,23,1,235.35,0.0
11535,5064,284,3,228.9,0.0
11536,5064,173,1,587.7,0.0
11537,5065,19,1,727.02,0.1
11538,5066,79,1,308.93,0.1
11539,5067,227,3,192.19,0.1
11540,5067,14,2,90.93,0.0
11541,5067,119,1,519.85,0.05
11542,5068,116,1,862.37,0.0
11543,5068,222,1,264.61,0.0
11544,5069,143,2,421.93,0.0
11545,5069,135,-1,550.83,0.0
11546,5069,114,2,23.97,0.0
11547,5070,297,1,89.43,0.0
11548,5071,227,3,192.19,0.05
11549,5071,74,1,171.2,0.05
11550,5072,62,1,244.7,0.05
11551,5072,157,2,701.5,0.0
11552,5073,242,3,166.1,0.2
11553,5073,26,1,259.69,0.05
11554,5074,55,2,395.52,0.0
11556,5075,81,2,779.01,0.0
11557,5075,71,1,362.18,0.2
11558,5076,101,2,488.42,0.05
11559,5076,70,1,402.01,0.0
11560,5077,148,-1,304.48,0.0
11561,5078,132,1,299.38,0.1
11562,5078,55,2,395.52,0.1
11563,5079,288,1,515.26,0.2
11564,5080,168,1,649.6,0.05
11565,5080,31,2,976.57,0.0
11566,5081,145,1,61.15,0.0
11567,5081,292,1,425.68,0.2
11568,5082,194,-1,222.76,0.05
11569,5082,215,1,501.1,0.0
11570,5083,37,1,608.8,0.0
11571,5083,113,1,55.28,0.0
11572,5083,251,3,439.11,0.1
11573,5084,24,1,696.97,0.0
11574,5084,72,2,286.08,0.0
11575,5084,58,2,87.55,0.05
11576,5085,200,1,533.81,0.0
11577,5086,212,1,445.65,0.0
11578,5087,243,1,746.93,0.0
11579,5087,55,-1,395.52,0.0
11580,5088,136,1,974.39,0.05
11581,5088,36,1,749.87,0.0
11582,5089,90,-1,219.22,0.0
11583,5090,203,1,431.09,0.0
11584,5091,20,1,548.49,0.0
11585,5092,202,1,514.85,0.05
11586,5093,243,1,746.93,0.0
11587,5093,106,1,150.04,0.0
11588,5093,216,1,492.92,0.05
11589,5094,123,2,840.94,0.15
11590,5095,275,1,82.62,0.15
11591,5095,2,1,807.37,0.05
11592,5096,80,1,166.05,0.0
11593,5096,189,1,24.7,0.0
11594,5096,179,1,478.65,0.15
11595,5097,57,1,510.39,0.2
11596,5097,46,1,397.56,0.0
11597,5097,144,1,299.76,0.0
11598,5098,253,1,621.95,0.05
11599,5099,161,1,68.77,0.0
11600,5099,89,1,247.06,0.0
11601,5099,57,1,510.39,0.0
11602,5099,186,1,290.81,0.0
11603,5099,281,1,146.98,0.05
11604,5100,28,1,749.19,0.0
11605,5100,122,1,607.34,0.0
11606,5101,8,1,295.82,0.1
11607,5102,63,1,430.39,0.15
11608,5102,87,1,564.0,0.0
11609,5102,251,1,439.11,0.05
11610,5102,241,1,306.12,0.0
11611,5103,157,1,701.5,0.0
11612,5103,263,2,222.36,0.0
11613,5103,176,1,199.39,0.1
11614,5103,298,2,238.39,0.05
11615,5104,246,1,574.84,0.2
11616,5104,235,1,370.09,0.0
11617,5104,97,1,628.48,0.0
11618,5104,245,1,1160.3575,0.0
11619,5105,287,1,754.14,0.1
11620,5105,168,1,649.6,0.05
11621,5105,76,1,938.11,0.0
11622,5105,115,1,251.88,0.05
11623,5106,174,1,864.84,0.05
11624,5106,86,1,443.6,0.05
11625,5106,293,1,709.48,0.0
11626,5106,223,1,57.85,0.0
11627,5106,101,-1,488.42,0.2
11628,5107,279,1,226.81,0.1
11629,5107,142,1,717.32,0.0
11630,5107,167,1,39.88,0.0
11631,5107,290,2,908.96,0.0
11632,5108,271,3,756.22,0.0
11633,5108,277,1,437.32,0.1
11634,5109,198,2,266.02,0.0
11635,5109,177,1,156.12,0.0
11636,5109,109,1,59.23,0.0
11637,5110,13,2,152.16,0.0
11638,5110,90,1,219.22,0.05
11639,5110,46,1,397.56,0.0
11640,5110,229,1,690.53,0.0
11641,5110,156,2,372.8,0.05
11642,5111,199,1,51.0,0.0
11643,5111,280,1,121.8,0.05
11644,5111,117,1,567.69,0.05
11645,5111,156,2,372.8,0.0
11646,5111,254,1,286.86,0.0
11648,5112,250,1,1160.3575,0.0
11649,5112,219,1,211.99,0.15
11650,5113,21,1,614.24,0.0
11651,5114,166,1,278.38,0.0
11652,5114,47,1,513.39,0.0
11653,5114,160,1,150.1,0.0
11654,5115,67,1,355.8,0.1
11655,5115,254,1,286.86,0.0
11656,5115,134,1,541.79,0.0
11657,5115,294,1,141.94,0.0
11658,5115,23,1,235.35,0.1
11659,5116,122,1,607.34,0.0
11660,5117,37,1,608.8,0.05
11661,5117,2,1,807.37,0.0
11662,5118,231,1,410.59,0.0
11663,5118,133,-1,479.79,0.05
11664,5119,290,1,908.96,0.0
11665,5119,211,1,943.9,0.0
11666,5120,80,1,166.05,0.15
11667,5120,190,1,707.42,0.0
11668,5121,290,1,908.96,0.0
11669,5121,273,-1,560.24,0.1
11670,5121,293,1,709.48,0.05
11671,5122,129,1,492.47,0.2
11672,5123,145,1,61.15,0.05
11673,5123,5,1,503.34,0.05
11674,5124,86,1,443.6,0.0
11675,5124,290,3,908.96,0.0
11676,5125,132,1,299.38,0.0
11677,5125,210,1,177.09,0.05
11678,5126,188,1,550.0,0.0
11679,5127,264,2,16.2,0.0
11680,5127,191,2,457.7,0.05
11681,5127,232,1,71.83,0.0
11682,5127,300,1,133.29,0.15
11683,5127,124,2,640.23,0.0
11684,5128,19,2,727.02,0.0
11685,5128,108,2,378.75,0.15
11686,5129,69,1,274.11,0.0
11687,5130,253,1,621.95,0.0
11688,5131,215,1,501.1,0.0
