customer_id,recency,frequency,monetary,R_score,F_score,M_score,rfm_score,rfm_segment
1067,424,1,3128.5015,3,2,3,8,Potential Loyalists
1068,63,3,1869.729,5,4,2,11,Loyal Customers
1069,416,1,-162.75,3,2,1,6,At Risk
1070,22,6,4940.457,6,5,5,16,Champions
1071,115,1,1513.8915000000002,5,2,2,9,Loyal Customers
1072,136,2,1368.168,5,3,2,10,Loyal Customers
1073,59,4,6154.401,6,5,5,16,Champions
1074,147,4,4316.4255,4,5,4,13,Champions
1075,74,4,5576.291,5,5,5,15,Champions
1076,506,4,2105.764,2,5,3,10,Loyal Customers
1077,165,2,3212.733,4,3,4,11,Loyal Customers
1078,92,1,1974.0265,5,2,2,9,Loyal Customers
1079,82,2,1418.924,5,3,2,10,Loyal Customers
1080,494,1,1204.4814999999999,2,2,2,6,At Risk
1081,345,3,5414.064,3,4,5,12,Champions
1082,143,2,1718.979,4,3,2,9,Loyal Customers
1083,1459,0,0.0,1,1,1,3,Lost Customers
1084,675,1,1649.208,2,2,2,6,At Risk
1085,22,6,9323.287,6,5,5,16,Champions
1086,558,1,1418.1689999999999,2,2,2,6,At Risk
1087,1459,0,0.0,1,1,1,3,Lost Customers
1088,420,2,2625.02,3,3,3,9,Loyal Customers
1089,1459,0,0.0,1,1,1,3,Lost Customers
1090,770,2,501.42,2,3,1,6,At Risk
1091,323,2,2179.7685,3,3,3,9,Loyal Customers
1092,109,9,7878.6145,5,5,5,15,Champions
1093,86,3,2099.577,5,4,3,12,Champions
1094,171,5,4188.189,4,5,4,13,Champions
1095,749,1,855.684,2,2,1,5,At Risk
1096,147,1,372.49300000000005,4,2,1,7,Potential Loyalists
1097,269,6,8593.988,3,5,5,13,Champions
1098,60,3,6359.0845,6,4,5,15,Champions
1099,88,4,4617.6415,5,5,5,15,Champions
1100,2,7,7552.912,6,5,5,16,Champions
1101,38,3,2108.586,6,4,3,13,Champions
1102,346,1,1054.1009999999999,3,2,1,6,At Risk
1103,54,3,4657.1025,6,4,5,15,Champions
1104,9,3,4544.7285,6,4,4,14,Champions
1105,239,2,2211.27,4,3,3,10,Loyal Customers
1106,37,3,1331.377,6,4,2,12,Champions
1107,235,2,1782.6855,4,3,2,9,Loyal Customers
1108,18,4,4290.892,6,5,4,15,Champions
1109,77,5,1890.649,5,5,2,12,Champions
1110,1459,0,0.0,1,1,1,3,Lost Customers
1111,82,3,4687.663500000001,5,4,5,14,Champions
1112,371,3,1276.7515,3,4,2,9,Loyal Customers
1113,609,1,765.54,2,2,1,5,At Risk
1114,144,3,2231.707,4,4,3,11,Loyal Customers
1115,13,4,3824.864,6,5,4,15,Champions
1116,11,4,2740.436,6,5,3,14,Champions
1117,508,2,1842.718,2,3,2,7,Potential Loyalists
1118,320,2,4181.458,3,3,4,10,Loyal Customers
1119,114,1,583.528,5,2,1,8,Potential Loyalists
1120,658,3,4100.5895,2,4,4,10,Loyal Customers
1121,249,1,631.35,4,2,1,7,Potential Loyalists
1122,430,1,829.9360000000001,3,2,1,6,At Risk
1123,29,2,2134.2215,6,3,3,12,Champions
1124,79,3,4398.7845,5,4,4,13,Champions
1125,601,2,2642.497,2,3,3,8,Potential Loyalists
1126,58,4,4657.723,6,5,5,16,Champions
1127,356,6,4609.505999999999,3,5,5,13,Champions
1128,70,2,3099.2380000000003,5,3,3,11,Loyal Customers
1129,108,4,2146.8140000000003,5,5,3,13,Champions
1130,297,2,4380.409,3,3,4,10,Loyal Customers
1131,151,4,3827.4480000000003,4,5,4,13,Champions
1132,72,1,1470.3579999999997,5,2,2,9,Loyal Customers
1133,39,5,6978.718,6,5,5,16,Champions
1134,294,3,2490.4165000000003,3,4,3,10,Loyal Customers
1135,24,2,1870.5404999999998,6,3,2,11,Loyal Customers
1136,1459,2,2463.551,1,3,3,7,Potential Loyalists
1137,577,2,1241.142,2,3,2,7,Potential Loyalists
1138,485,4,6807.4065,2,5,5,12,Champions
1139,1459,0,0.0,1,1,1,3,Lost Customers
1140,1459,0,0.0,1,1,1,3,Lost Customers
1141,170,2,3659.2484999999997,4,3,4,11,Loyal Customers
1142,1,3,3950.09,6,4,4,14,Champions
1143,172,4,2125.3785,4,5,3,12,Champions
1144,368,2,2201.2075,3,3,3,9,Loyal Customers
1145,78,3,3513.327,5,4,4,13,Champions
1146,79,4,6450.0325,5,5,5,15,Champions
1147,434,2,1967.9759999999999,3,3,2,8,Potential Loyalists
1148,180,3,2742.3395,4,4,3,11,Loyal Customers
1149,115,4,2115.7015,5,5,3,13,Champions
1150,32,2,3028.194,6,3,3,12,Champions
1151,26,4,3826.3075,6,5,4,15,Champions
1152,1459,0,0.0,1,1,1,3,Lost Customers
1153,810,3,575.3275,2,4,1,7,Potential Loyalists
1154,1459,5,2547.351,1,5,3,9,Loyal Customers
1155,315,3,2787.429,3,4,3,10,Loyal Customers
1156,361,3,3592.84,3,4,4,11,Loyal Customers
1157,1459,0,0.0,1,1,1,3,Lost Customers
1158,804,4,6932.342000000001,2,5,5,12,Champions
1159,121,2,2791.9665,5,3,3,11,Loyal Customers
1160,23,4,613.052,6,5,1,12,Champions
1161,390,1,567.69,3,2,1,6,At Risk
1162,516,2,2257.333,2,3,3,8,Potential Loyalists
1163,5,4,6357.8640000000005,6,5,5,16,Champions
1164,228,2,1334.6425,4,3,2,9,Loyal Customers
1165,362,2,2753.69,3,3,3,9,Loyal Customers
1166,540,3,5526.3155,2,4,5,11,Loyal Customers
1167,1,5,6342.3755,6,5,5,16,Champions
1168,409,1,2524.9945,3,2,3,8,Potential Loyalists
1169,306,1,2151.9269999999997,3,2,3,8,Potential Loyalists
1170,924,1,473.03049999999996,2,2,1,5,At Risk
1171,131,6,7724.8545,5,5,5,15,Champions
1172,265,2,1653.23,4,3,2,9,Loyal Customers
1173,179,5,3742.343,4,5,4,13,Champions
1174,2,4,1348.441,6,5,2,13,Champions
1175,722,2,1165.78,2,3,2,7,Potential Loyalists
1176,541,3,2270.367,2,4,3,9,Loyal Customers
1177,654,2,564.1525,2,3,1,6,At Risk
1178,853,1,314.57649999999995,2,2,1,5,At Risk
1179,652,4,2038.7869999999998,2,5,2,9,Loyal Customers
1180,139,5,8415.9845,5,5,5,15,Champions
1181,298,2,1010.098,3,3,1,7,Potential Loyalists
1182,251,5,4328.2135,4,5,4,13,Champions
1183,6,3,2906.344,6,4,3,13,Champions
1184,449,2,3260.224,3,3,4,10,Loyal Customers
1185,909,1,721.4300000000001,2,2,1,5,At Risk
1186,48,3,2882.1905,6,4,3,13,Champions
1187,162,5,6857.2955,4,5,5,14,Champions
1188,134,4,5536.2095,5,5,5,15,Champions
1189,544,2,694.15,2,3,1,6,At Risk
1190,73,5,2523.1925,5,5,3,13,Champions
1191,75,1,217.73,5,2,1,8,Potential Loyalists
1192,197,2,1985.2965,4,3,2,9,Loyal Customers
1193,237,1,1636.6,4,2,2,8,Potential Loyalists
1194,1,3,2418.5634999999997,6,4,3,13,Champions
1195,1459,0,0.0,1,1,1,3,Lost Customers
1196,121,1,594.99,5,2,1,8,Potential Loyalists
1197,364,2,1229.3385,3,3,2,8,Potential Loyalists
1198,30,4,3914.9515,6,5,4,15,Champions
1199,252,4,10150.555,4,5,5,14,Champions
1200,206,1,629.6800000000001,4,2,1,7,Potential Loyalists
1201,60,4,5555.865,6,5,5,16,Champions
1202,1459,0,0.0,1,1,1,3,Lost Customers
1203,176,3,1890.5055,4,4,2,10,Loyal Customers
1204,112,4,2822.7595,5,5,3,13,Champions
1205,109,2,2718.468,5,3,3,11,Loyal Customers
1206,83,3,3075.3830000000003,5,4,3,12,Champions
1207,478,2,3235.785,2,3,4,9,Loyal Customers
1208,136,1,1907.502,5,2,2,9,Loyal Customers
1209,1459,2,208.38,1,3,1,5,At Risk
1210,234,6,3253.002,4,5,4,13,Champions
1211,112,4,2537.747,5,5,3,13,Champions
1212,130,6,8535.3755,5,5,5,15,Champions
1213,2,1,687.477,6,2,1,9,Loyal Customers
1214,176,4,5959.8395,4,5,5,14,Champions
1215,846,1,1898.292,2,2,2,6,At Risk
1216,69,4,1430.509,5,5,2,12,Champions
1217,141,4,10107.5245,4,5,5,14,Champions
1218,204,5,11066.4115,4,5,5,14,Champions
1219,844,1,-536.46,2,2,1,5,At Risk
1220,158,4,5048.731,4,5,5,14,Champions
1221,16,1,1106.5275,6,2,1,9,Loyal Customers
1222,1459,0,0.0,1,1,1,3,Lost Customers
1223,152,8,9869.369,4,5,5,14,Champions
1224,41,3,868.6075000000001,6,4,1,11,Loyal Customers
1225,64,3,2884.36,5,4,3,12,Champions
1226,542,1,166.46099999999998,2,2,1,5,At Risk
1227,498,1,3584.9359999999997,2,2,4,8,Potential Loyalists
1228,6,4,5863.354,6,5,5,16,Champions
1229,494,1,1372.272,2,2,2,6,At Risk
1230,52,4,4499.4105,6,5,4,15,Champions
1231,307,3,4222.783,3,4,4,11,Loyal Customers
1232,313,5,2172.18,3,5,3,11,Loyal Customers
1233,145,4,3669.6014999999998,4,5,4,13,Champions
1234,1459,0,0.0,1,1,1,3,Lost Customers
1235,29,2,3451.121,6,3,4,13,Champions
1236,1094,1,121.19149999999999,2,2,1,5,At Risk
1237,14,4,4516.1275000000005,6,5,4,15,Champions
1238,105,1,-80.06,5,2,1,8,Potential Loyalists
1239,800,3,2847.8245,2,4,3,9,Loyal Customers
1240,466,2,-325.21,3,3,1,7,Potential Loyalists
1241,327,3,2187.0595,3,4,3,10,Loyal Customers
1242,278,3,3616.5924999999997,3,4,4,11,Loyal Customers
1243,222,3,4157.6655,4,4,4,12,Champions
1244,68,5,4562.9695,5,5,5,15,Champions
1245,56,3,2382.0975,6,4,3,13,Champions
1246,85,2,2586.0499999999997,5,3,3,11,Loyal Customers
1247,476,5,5501.9710000000005,2,5,5,12,Champions
1248,522,1,43.35,2,2,1,5,At Risk
1249,693,1,2665.3185000000003,2,2,3,7,Potential Loyalists
1250,126,2,928.74,5,3,1,9,Loyal Customers
1251,927,1,1904.654,2,2,2,6,At Risk
1252,61,3,2167.7505,5,4,3,12,Champions
1253,1459,0,0.0,1,1,1,3,Lost Customers
1254,640,2,2142.2905,2,3,3,8,Potential Loyalists
1255,709,1,607.36,2,2,1,5,At Risk
1256,373,4,2111.4405,3,5,3,11,Loyal Customers
1257,681,2,3400.625,2,3,4,9,Loyal Customers
1258,27,3,4914.7080000000005,6,4,5,15,Champions
1259,33,3,3831.87025,6,4,4,14,Champions
1260,19,6,7259.295,6,5,5,16,Champions
1261,1459,0,0.0,1,1,1,3,Lost Customers
1262,660,1,1834.962,2,2,2,6,At Risk
1263,154,6,13193.226,4,5,5,14,Champions
1264,1459,4,5137.820000000001,1,5,5,11,Loyal Customers
1265,417,5,4222.335499999999,3,5,4,12,Champions
1266,6,4,4718.655,6,5,5,16,Champions
1267,75,2,1710.1335,5,3,2,10,Loyal Customers
1268,218,3,1829.6599999999999,4,4,2,10,Loyal Customers
1269,17,4,6020.416,6,5,5,16,Champions
1270,35,3,4423.338,6,4,4,14,Champions
1271,145,4,3371.647,4,5,4,13,Champions
1272,236,2,1035.8415,4,3,1,8,Potential Loyalists
1273,69,2,240.86350000000002,5,3,1,9,Loyal Customers
1274,435,3,2344.779,3,4,3,10,Loyal Customers
1275,129,1,596.48,5,2,1,8,Potential Loyalists
1276,3,2,1165.6399999999999,6,3,2,11,Loyal Customers
1277,101,4,5058.452499999999,5,5,5,15,Champions
1278,301,3,2968.878,3,4,3,10,Loyal Customers
1279,439,2,1089.259,3,3,1,7,Potential Loyalists
1280,668,1,551.4885,2,2,1,5,At Risk
1281,15,2,4.606249999999818,6,3,1,10,Loyal Customers
1282,835,2,2610.9065,2,3,3,8,Potential Loyalists
1283,119,3,1519.8999999999999,5,4,2,11,Loyal Customers
1284,161,3,3776.3140000000003,4,4,4,12,Champions
1285,113,2,1561.0795,5,3,2,10,Loyal Customers
1286,43,2,1066.3029999999999,6,3,1,10,Loyal Customers
1287,32,3,3135.6385,6,4,3,13,Champions
1288,1459,0,0.0,1,1,1,3,Lost Customers
1289,36,2,2890.8535,6,3,3,12,Champions
1290,771,2,4294.437,2,3,4,9,Loyal Customers
1291,4,2,1757.707,6,3,2,11,Loyal Customers
1292,457,3,1849.9824999999998,3,4,2,9,Loyal Customers
1293,1459,0,0.0,1,1,1,3,Lost Customers
1294,1459,0,0.0,1,1,1,3,Lost Customers
1295,105,1,150.1,5,2,1,8,Potential Loyalists
1296,23,2,2683.8305,6,3,3,12,Champions
1297,667,1,1189.7,2,2,2,6,At Risk
1298,845,2,2111.038,2,3,3,8,Potential Loyalists
1299,311,4,3488.4235,3,5,4,12,Champions
1300,60,3,2613.8875,6,4,3,13,Champions
1301,1459,0,0.0,1,1,1,3,Lost Customers
1302,417,2,1199.4360000000001,3,3,2,8,Potential Loyalists
1303,522,1,156.75,2,2,1,5,At Risk
1304,251,2,2502.7200000000003,4,3,3,10,Loyal Customers
1305,259,4,3187.7915,4,5,4,13,Champions
1306,243,6,6032.716,4,5,5,14,Champions
1307,177,6,7902.2145,4,5,5,14,Champions
1308,327,2,2576.72,3,3,3,9,Loyal Customers
1309,84,7,8799.0935,5,5,5,15,Champions
1310,156,2,1490.1619999999998,4,3,2,9,Loyal Customers
1311,593,2,1655.9175,2,3,2,7,Potential Loyalists
1312,430,4,6380.3475,3,5,5,13,Champions
1313,266,4,5239.366,4,5,5,14,Champions
1314,4,2,715.9615,6,3,1,10,Loyal Customers
1315,713,3,3445.5205,2,4,4,10,Loyal Customers
1316,24,5,6966.469,6,5,5,16,Champions
1317,480,1,1502.076,2,2,2,6,At Risk
1318,253,2,1372.288,4,3,2,9,Loyal Customers
1319,1459,0,0.0,1,1,1,3,Lost Customers
1320,298,1,1792.187,3,2,2,7,Potential Loyalists
1321,323,2,577.5699999999999,3,3,1,7,Potential Loyalists
1322,253,2,1034.948,4,3,1,8,Potential Loyalists
1323,411,1,1339.801,3,2,2,7,Potential Loyalists
1324,168,6,4111.339,4,5,4,13,Champions
1325,214,3,5448.0015,4,4,5,13,Champions
1326,434,1,493.2085,3,2,1,6,At Risk
1327,487,3,1760.827,2,4,2,8,Potential Loyalists
1328,36,3,3125.29525,6,4,3,13,Champions
1329,504,1,1226.9695,2,2,2,6,At Risk
1330,450,4,2267.1915,3,5,3,11,Loyal Customers
1331,351,2,3869.075,3,3,4,10,Loyal Customers
1332,272,1,1496.856,3,2,2,7,Potential Loyalists
1333,207,1,608.8,4,2,1,7,Potential Loyalists
1334,730,2,1622.157,2,3,2,7,Potential Loyalists
1335,300,2,2368.69,3,3,3,9,Loyal Customers
1336,210,3,3175.772,4,4,4,12,Champions
1337,705,2,2327.426,2,3,3,8,Potential Loyalists
1338,973,1,852.9200000000001,2,2,1,5,At Risk
1339,1,2,1383.8090000000002,6,3,2,11,Loyal Customers
1340,1459,0,0.0,1,1,1,3,Lost Customers
1341,344,4,8533.395,3,5,5,13,Champions
1342,1459,0,0.0,1,1,1,3,Lost Customers
1343,118,2,2382.887,5,3,3,11,Loyal Customers
1344,483,1,597.28,2,2,1,5,At Risk
1345,26,3,3497.299,6,4,4,14,Champions
1346,690,3,2844.1389999999997,2,4,3,9,Loyal Customers
1347,372,3,3400.3650000000002,3,4,4,11,Loyal Customers
1348,315,1,1225.2199999999998,3,2,2,7,Potential Loyalists
1349,670,3,2092.2780000000002,2,4,3,9,Loyal Customers
1350,439,1,578.59,3,2,1,6,At Risk
1351,32,2,1575.903,6,3,2,11,Loyal Customers
1352,50,4,1370.788,6,5,2,13,Champions
1353,1459,0,0.0,1,1,1,3,Lost Customers
1354,282,1,429.63,3,2,1,6,At Risk
1355,411,2,2397.603,3,3,3,9,Loyal Customers
1356,852,1,599.3520000000001,2,2,1,5,At Risk
1357,335,4,5705.6605,3,5,5,13,Champions
1358,576,2,431.444,2,3,1,6,At Risk
1359,181,2,2999.5425,4,3,3,10,Loyal Customers
1360,137,2,1794.15,5,3,2,10,Loyal Customers
1361,310,2,2518.3655,3,3,3,9,Loyal Customers
1362,76,7,10104.421124999999,5,5,5,15,Champions
1363,95,1,182.56149999999997,5,2,1,8,Potential Loyalists
1364,81,2,3418.5155,5,3,4,12,Champions
1365,24,2,722.3299999999999,6,3,1,10,Loyal Customers
1366,219,3,4506.9800000000005,4,4,4,12,Champions
1367,1012,3,3205.4135,2,4,4,10,Loyal Customers
1368,180,1,1018.6500000000001,4,2,1,7,Potential Loyalists
1369,454,5,6480.4,3,5,5,13,Champions
1370,407,4,4208.2925,3,5,4,12,Champions
1371,294,2,771.3449999999999,3,3,1,7,Potential Loyalists
1372,66,1,833.8,5,2,1,8,Potential Loyalists
1373,424,1,802.5075,3,2,1,6,At Risk
1374,59,3,3134.1605,6,4,3,13,Champions
1375,1459,0,0.0,1,1,1,3,Lost Customers
1376,162,5,5312.7215,4,5,5,14,Champions
1377,1459,0,0.0,1,1,1,3,Lost Customers
1378,2,2,1075.1870000000001,6,3,1,10,Loyal Customers
1379,1,5,6328.3925,6,5,5,16,Champions
1380,23,4,2897.87,6,5,3,14,Champions
1381,329,3,2340.281375,3,4,3,10,Loyal Customers
1382,38,3,4646.8625,6,4,5,15,Champions
1383,65,7,5359.9515,5,5,5,15,Champions
1384,176,3,3548.9210000000003,4,4,4,12,Champions
1385,1459,0,0.0,1,1,1,3,Lost Customers
1386,1027,1,1339.416,2,2,2,6,At Risk
1387,106,4,4236.7535,5,5,4,14,Champions
1388,40,1,916.184,6,2,1,9,Loyal Customers
1389,591,2,2457.281,2,3,3,8,Potential Loyalists
1390,908,1,35.67,2,2,1,5,At Risk
1391,149,2,2779.145,4,3,3,10,Loyal Customers
1392,29,2,1915.8155,6,3,2,11,Loyal Customers
1393,134,2,315.492,5,3,1,9,Loyal Customers
1394,33,2,3215.2264999999998,6,3,4,13,Champions
1395,284,1,806.3639999999999,3,2,1,6,At Risk
1396,103,2,1548.7469999999998,5,3,2,10,Loyal Customers
1397,588,1,2272.796,2,2,3,7,Potential Loyalists
1398,199,5,4181.852,4,5,4,13,Champions
1399,61,4,2834.27,5,5,3,13,Champions
1400,385,2,3413.697,3,3,4,10,Loyal Customers
1401,56,1,1450.16,6,2,2,10,Loyal Customers
1402,30,3,409.18550000000005,6,4,1,11,Loyal Customers
1403,358,1,2804.8500000000004,3,2,3,8,Potential Loyalists
1404,89,2,1061.942,5,3,1,9,Loyal Customers
1405,267,4,2240.7925,4,5,3,12,Champions
1406,61,3,2948.508,5,4,3,12,Champions
1407,40,3,3671.4,6,4,4,14,Champions
1408,78,5,4008.458,5,5,4,14,Champions
1409,252,1,1051.379,4,2,1,7,Potential Loyalists
1410,100,6,5513.552,5,5,5,15,Champions
1411,149,2,3974.2720000000004,4,3,4,11,Loyal Customers
1412,462,3,3887.362,3,4,4,11,Loyal Customers
1413,295,5,6561.228,3,5,5,13,Champions
1414,326,3,2200.2295,3,4,3,10,Loyal Customers
1415,350,3,6489.932,3,4,5,12,Champions
1416,173,1,136.944,4,2,1,7,Potential Loyalists
1417,45,4,11122.6885,6,5,5,16,Champions
1418,152,1,500.91,4,2,1,7,Potential Loyalists
1419,20,5,4892.1455,6,5,5,16,Champions
1420,28,2,1467.6190000000001,6,3,2,11,Loyal Customers
1421,129,2,3174.7155000000002,5,3,4,12,Champions
1422,289,2,2185.4505,3,3,3,9,Loyal Customers
1423,520,4,2431.507,2,5,3,10,Loyal Customers
1424,370,3,2984.5585,3,4,3,10,Loyal Customers
1425,231,2,1004.6814999999999,4,3,1,8,Potential Loyalists
1426,169,4,7718.934499999999,4,5,5,14,Champions
1427,108,2,1811.4310000000003,5,3,2,10,Loyal Customers
1428,484,2,1745.4140000000002,2,3,2,7,Potential Loyalists
1429,194,5,4305.234125,4,5,4,13,Champions
1430,100,2,2092.3900000000003,5,3,3,11,Loyal Customers
1431,1459,0,0.0,1,1,1,3,Lost Customers
1432,262,3,2712.768,4,4,3,11,Loyal Customers
1433,247,2,567.47,4,3,1,8,Potential Loyalists
1434,86,2,2973.6345,5,3,3,11,Loyal Customers
1435,1459,0,0.0,1,1,1,3,Lost Customers
1436,150,5,4105.718,4,5,4,13,Champions
1437,180,3,1737.35,4,4,2,10,Loyal Customers
1438,111,4,2352.331,5,5,3,13,Champions
1439,181,3,2799.223,4,4,3,11,Loyal Customers
1440,56,1,1607.4499999999998,6,2,2,10,Loyal Customers
1441,29,2,3712.7895,6,3,4,13,Champions
1442,188,3,2671.6299999999997,4,4,3,11,Loyal Customers
1443,87,4,3510.0905000000002,5,5,4,14,Champions
1444,715,1,657.5,2,2,1,5,At Risk
1445,261,3,1926.714,4,4,2,10,Loyal Customers
1446,123,1,45.5335,5,2,1,8,Potential Loyalists
1447,1459,0,0.0,1,1,1,3,Lost Customers
1448,722,2,4573.6255,2,3,5,10,Loyal Customers
1449,204,6,5617.5315,4,5,5,14,Champions
1450,15,6,7905.9415,6,5,5,16,Champions
1451,56,4,1821.895,6,5,2,13,Champions
1452,566,2,1073.84,2,3,1,6,At Risk
1453,869,1,271.77599999999995,2,2,1,5,At Risk
1454,56,2,1428.9450000000002,6,3,2,11,Loyal Customers
1455,46,4,4744.071,6,5,5,16,Champions
1456,94,4,7131.3295,5,5,5,15,Champions
1457,59,4,6767.636,6,5,5,16,Champions
1458,75,2,420.49399999999997,5,3,1,9,Loyal Customers
1459,57,2,760.2560000000001,6,3,1,10,Loyal Customers
1460,1459,0,0.0,1,1,1,3,Lost Customers
1461,380,1,2034.274,3,2,2,7,Potential Loyalists
1462,244,4,3690.1089999999995,4,5,4,13,Champions
1463,502,2,2621.46,2,3,3,8,Potential Loyalists
1464,9,3,6559.468,6,4,5,15,Champions
1465,242,3,1229.247,4,4,2,10,Loyal Customers
1466,528,2,3105.777,2,3,3,8,Potential Loyalists
1467,773,1,1437.0605,2,2,2,6,At Risk
1468,372,2,2771.9230000000002,3,3,3,9,Loyal Customers
1469,19,7,10561.5625,6,5,5,16,Champions
1470,98,1,367.74,5,2,1,8,Potential Loyalists
1471,268,1,2336.9135,3,2,3,8,Potential Loyalists
1472,153,1,921.24,4,2,1,7,Potential Loyalists
1473,185,3,3169.1040000000003,4,4,4,12,Champions
1474,898,1,1293.4715,2,2,2,6,At Risk
1475,106,2,4255.5755,5,3,4,12,Champions
1476,93,5,4520.701,5,5,4,14,Champions
1477,336,3,1356.95,3,4,2,9,Loyal Customers
1478,25,5,6782.0005,6,5,5,16,Champions
1479,1459,0,0.0,1,1,1,3,Lost Customers
1480,1459,0,0.0,1,1,1,3,Lost Customers
1481,93,3,4283.5155,5,4,4,13,Champions
1482,418,3,3904.619,3,4,4,11,Loyal Customers
1483,266,2,2074.02,4,3,2,9,Loyal Customers
1484,273,3,1742.1704999999997,3,4,2,9,Loyal Customers
1485,92,5,7284.9125,5,5,5,15,Champions
1486,91,4,3173.599,5,5,4,14,Champions
1487,49,4,5484.8175,6,5,5,16,Champions
1488,137,4,3925.7965,5,5,4,14,Champions
1489,396,4,6607.091,3,5,5,13,Champions
1490,3,2,453.16,6,3,1,10,Loyal Customers
1491,382,2,950.586,3,3,1,7,Potential Loyalists
1492,69,5,4961.3215,5,5,5,15,Champions
1493,155,6,5298.189,4,5,5,14,Champions
1494,12,6,8549.1985,6,5,5,16,Champions
1495,148,3,1674.9734999999998,4,4,2,10,Loyal Customers
1496,177,2,3679.4230000000002,4,3,4,11,Loyal Customers
1497,190,1,1468.927,4,2,2,8,Potential Loyalists
1498,87,5,5455.5835,5,5,5,15,Champions
1499,241,2,1362.951,4,3,2,9,Loyal Customers
1500,547,4,4223.734,2,5,4,11,Loyal Customers
1501,405,4,4164.532999999999,3,5,4,12,Champions
1502,1459,0,0.0,1,1,1,3,Lost Customers
1503,1459,0,0.0,1,1,1,3,Lost Customers
1504,60,3,1995.063,6,4,2,12,Champions
1505,100,2,3738.3705,5,3,4,12,Champions
1506,245,1,1047.69,4,2,1,7,Potential Loyalists
1507,256,4,3644.2025000000003,4,5,4,13,Champions
1508,14,2,4060.2475,6,3,4,13,Champions
1509,866,1,963.201,2,2,1,5,At Risk
1510,587,2,2579.423,2,3,3,8,Potential Loyalists
1511,120,3,1861.71,5,4,2,11,Loyal Customers
1512,179,2,462.74600000000004,4,3,1,8,Potential Loyalists
1513,272,2,1418.5140000000001,3,3,2,8,Potential Loyalists
1514,567,1,3570.1099999999997,2,2,4,8,Potential Loyalists
1515,1459,0,0.0,1,1,1,3,Lost Customers
1516,280,1,1810.176,3,2,2,7,Potential Loyalists
1517,129,2,1080.38,5,3,1,9,Loyal Customers
1518,473,3,4147.49,2,4,4,10,Loyal Customers
1519,308,4,4787.3525,3,5,5,13,Champions
1520,226,2,1643.8600000000001,4,3,2,9,Loyal Customers
1521,408,4,6187.0035,3,5,5,13,Champions
1522,229,1,78.3655,4,2,1,7,Potential Loyalists
1523,595,2,-338.7850000000001,2,3,1,6,At Risk
1524,392,3,2885.432,3,4,3,10,Loyal Customers
1525,1459,2,2343.8925,1,3,3,7,Potential Loyalists
1526,52,5,1501.7335,6,5,2,13,Champions
1527,40,3,1383.8,6,4,2,12,Champions
1528,50,3,2873.086,6,4,3,13,Champions
1529,405,2,1338.067,3,3,2,8,Potential Loyalists
1530,71,3,6885.4635,5,4,5,14,Champions
1531,637,3,3819.3250000000003,2,4,4,10,Loyal Customers
1532,41,5,2892.6775,6,5,3,14,Champions
1533,24,7,8476.793,6,5,5,16,Champions
1534,11,3,4336.627,6,4,4,14,Champions
1535,222,1,1234.993,4,2,2,8,Potential Loyalists
1536,234,2,1846.3600000000001,4,3,2,9,Loyal Customers
1537,39,1,3516.64,6,2,4,12,Champions
1538,355,2,3224.6825,3,3,4,10,Loyal Customers
1539,18,5,4912.127375,6,5,5,16,Champions
1540,110,5,7030.9735,5,5,5,15,Champions
1541,106,2,572.9915,5,3,1,9,Loyal Customers
1542,87,2,2177.087,5,3,3,11,Loyal Customers
1543,772,3,2830.423,2,4,3,9,Loyal Customers
1544,332,3,2773.877,3,4,3,10,Loyal Customers
1545,1018,1,1599.756,2,2,2,6,At Risk
1546,144,3,3096.06,4,4,3,11,Loyal Customers
1547,547,5,6559.7,2,5,5,12,Champions
1548,148,5,7560.043500000001,4,5,5,14,Champions
1549,469,2,1964.0310000000002,2,3,2,7,Potential Loyalists
1550,82,3,2501.2065,5,4,3,12,Champions
1551,119,2,2715.741,5,3,3,11,Loyal Customers
1552,67,1,841.12,5,2,1,8,Potential Loyalists
1553,845,2,779.7560000000001,2,3,1,6,At Risk
1554,460,4,5340.8005,3,5,5,13,Champions
1555,2,4,3067.66,6,5,3,14,Champions
1556,15,8,8884.869,6,5,5,16,Champions
1557,372,3,2751.195,3,4,3,10,Loyal Customers
1558,720,1,1130.31,2,2,1,5,At Risk
1559,58,4,2795.113,6,5,3,14,Champions
1560,363,1,383.112,3,2,1,6,At Risk
1561,174,3,3369.5200000000004,4,4,4,12,Champions
1562,388,4,4561.772,3,5,5,13,Champions
1563,145,3,5035.433999999999,4,4,5,13,Champions
1564,1,1,1471.6565,6,2,2,10,Loyal Customers
1565,55,1,1120.02,6,2,1,9,Loyal Customers
1566,309,1,1916.99,3,2,2,7,Potential Loyalists
1567,553,3,1572.7759999999998,2,4,2,8,Potential Loyalists
1568,577,1,476.204,2,2,1,5,At Risk
1569,26,5,5216.41,6,5,5,16,Champions
1570,33,2,1452.6945,6,3,2,11,Loyal Customers
1571,363,3,1329.1425,3,4,2,9,Loyal Customers
1572,184,2,2656.7844999999998,4,3,3,10,Loyal Customers
1573,29,4,3457.5845,6,5,4,15,Champions
1574,242,4,9749.2565,4,5,5,14,Champions
1575,397,1,343.704,3,2,1,6,At Risk
1576,1049,1,1044.74,2,2,1,5,At Risk
1577,61,4,1276.388,5,5,2,12,Champions
1578,13,4,1755.454,6,5,2,13,Champions
